Player,Squad,Pos_Category,GA_per90,Prog_Total,CrdY_per90,Min,Reliability_Score,Discipline_Score,Player_Rating
Vedat Muriqi,Mallorca,Attacker,0.39301310043668125,156,0.04366812227074236,2058,60.175438596491226,93.55895196506549,34.8
Jacob Murphy,Newcastle Utd,Attacker,0.7633587786259542,393,0.15267175572519084,2360,69.00584795321637,77.48091603053436,54.8
Yunus Musah,Milan,Attacker,0.11428571428571428,209,0.2857142857142857,1571,45.93567251461989,57.857142857142854,19.9
Jamal Musiala,Bayern Munich,Midfielder,0.7,334,0.15,1798,52.57309941520468,77.875,54.4
Junior Mwanga,Le Havre,Midfielder,0.2830188679245283,72,0.09433962264150944,952,27.83625730994152,86.08490566037736,35.2
Phillipp Mwene,Mainz 05,Defender,0.1724137931034483,312,0.2413793103448276,2607,76.2280701754386,64.39655172413794,65.4
Vitaliy Mykolenko,Everton,Defender,0.08771929824561403,242,0.11695906432748537,3082,90.11695906432749,82.7485380116959,76.0
Joakim Mæhle,Wolfsburg,Defender,0.28806584362139914,264,0.24691358024691357,2188,63.976608187134495,63.58024691358024,57.8
Obite N'Dicka,Roma,Defender,0.02631578947368421,141,0.05263157894736842,3420,100.0,92.23684210526316,81.3
Stanley N'Soki,Hoffenheim,Defender,0.0,68,0.20689655172413793,1308,38.24561403508772,69.48275862068965,41.7
Mickael Nade,Saint-Étienne,Defender,0.1171875,91,0.0390625,2306,67.42690058479532,94.23828125,64.3
Keito Nakamura,Reims,Attacker,0.44217687074829937,369,0.17006802721088435,2649,77.45614035087719,74.91496598639455,40.8
Sebastian Nanasi,Strasbourg,Attacker,0.4273504273504274,306,0.042735042735042736,2107,61.60818713450292,93.69658119658119,41.0
Matija Nastasić,Leganés,Defender,0.042735042735042736,60,0.12820512820512822,2110,61.69590643274854,81.08974358974359,56.7
Natan,Betis,Defender,0.08264462809917356,70,0.2066115702479339,2175,63.59649122807017,69.52479338842976,54.4
Pau Navarro,Villarreal,Defender,0.0,50,0.09803921568627452,916,26.783625730994153,85.5392156862745,40.3
Roberto Navarro,Mallorca,Attacker,0.07042253521126761,181,0.21126760563380284,1278,37.368421052631575,68.83802816901408,18.9
Michel Ndary Adopo,Cagliari,Midfielder,0.07462686567164178,187,0.18656716417910446,2409,70.43859649122807,72.48134328358209,32.8
Youssouf Ndayishimiye,Nice,Defender,0.13953488372093023,112,0.23255813953488372,1932,56.49122807017544,65.69767441860466,50.8
Iliman Ndiaye,Everton,Attacker,0.3333333333333333,267,0.1111111111111111,2430,71.05263157894737,83.61111111111111,34.5
Rassoul Ndiaye,Le Havre,Midfielder,0.0847457627118644,82,0.1694915254237288,1061,31.023391812865498,75.0,28.4
Wilfred Ndidi,Leicester City,Midfielder,0.19379844961240308,163,0.31007751937984496,2324,67.953216374269,54.263565891472865,28.5
Tanguy Ndombele,Nice,Midfielder,0.2380952380952381,119,0.15873015873015872,1131,33.070175438596486,76.58730158730158,33.8
Dan Ndoye,Bologna,Attacker,0.5042016806722689,437,0.1680672268907563,2143,62.6608187134503,75.21008403361344,45.5
Paul Nebel,Mainz 05,Midfielder,0.5363984674329502,377,0.19157088122605362,2345,68.56725146198829,71.74329501915709,51.5
Loïc Nego,Le Havre,Attacker,0.0,289,0.14652014652014653,2459,71.90058479532165,78.3882783882784,21.0
David Nemeth,St. Pauli,Defender,0.04219409282700422,84,0.12658227848101267,2137,62.485380116959064,81.32911392405063,57.8
David Neres,Napoli,Attacker,0.4195804195804196,248,0.06993006993006992,1283,37.514619883040936,89.6853146853147,38.2
Pedro Neto,Chelsea,Attacker,0.39682539682539686,439,0.31746031746031744,2269,66.34502923976609,53.17460317460318,37.9
Luca Netz,Gladbach,Defender,0.18518518518518517,99,0.18518518518518517,969,28.333333333333332,72.68518518518519,38.5
Manuel Neuer,Bayern Munich,Goalkeeper,0.0,10,0.0,1980,57.89473684210527,100.0,70.5
João Neves,Paris S-G,Midfielder,0.5365853658536586,259,0.04878048780487805,1844,53.918128654970765,92.80487804878048,51.8
Yvan Neyou,Leganés,Midfielder,0.07782101167315175,150,0.5447470817120623,2312,67.60233918128655,19.649805447470804,15.1
Moussa Niakhate,Lyon,Defender,0.0,150,0.066006600660066,2726,79.70760233918128,90.26402640264027,70.7
Abdoulaye Niakhate Ndiaye,Brest,Defender,0.05263157894736842,48,0.21052631578947367,1707,49.91228070175438,68.94736842105263,46.9
Ibrahima Niane,Angers,Attacker,0.38095238095238093,78,0.0,943,27.573099415204677,100.0,32.8
Moritz Nicolas,Gladbach,Goalkeeper,0.0,0,0.0,1639,47.92397660818713,100.0,63.5
Hans Nicolussi Caviglia,Venezia,Midfielder,0.18867924528301885,182,0.22012578616352202,2861,83.65497076023391,67.5314465408805,33.3
Saúl Ñíguez,Sevilla,Midfielder,0.40462427745664736,118,0.4624277456647399,1553,45.409356725146196,31.79190751445087,23.7
Justin Njinmah,Werder Bremen,Attacker,0.4716981132075472,159,0.09433962264150944,952,27.83625730994152,86.08490566037736,37.0
Eddie Nketiah,Crystal Palace,Attacker,0.34782608695652173,138,0.5217391304347826,1034,30.23391812865497,23.043478260869566,21.8
Christopher Nkunku,Chelsea,Attacker,0.4901960784313726,110,0.19607843137254904,921,26.92982456140351,71.078431372549,33.9
Felix Nmecha,Dortmund,Midfielder,0.2976190476190476,133,0.17857142857142858,1509,44.122807017543856,73.66071428571428,34.9
Arnaud Nordin,Montpellier,Attacker,0.38461538461538464,185,0.15384615384615385,1166,34.093567251461984,77.30769230769229,33.0
Randy Nteka,Rayo Vallecano,Attacker,0.24,62,0.48,1129,33.01169590643275,29.200000000000003,16.0
Ernest Nuamah,Lyon,Attacker,0.3418803418803419,208,0.17094017094017094,1052,30.760233918128655,74.78632478632478,31.6
Alexander Nübel,Stuttgart,Goalkeeper,0.029411764705882353,0,0.0,3060,89.47368421052632,100.0,92.6
Matheus Nunes,Manchester City,Midfielder,0.3763440860215054,317,0.2150537634408602,1674,48.94736842105264,68.27956989247312,44.2
Darwin Núñez,Liverpool,Attacker,0.5555555555555556,128,0.6349206349206349,1133,33.12865497076024,6.349206349206349,27.4
Antonio Nusa,RB Leipzig,Midfielder,0.3468208092485549,232,0.0,1558,45.55555555555556,100.0,48.8
Ørjan Nyland,Sevilla,Goalkeeper,0.0,1,0.06734006734006734,2673,78.15789473684211,90.06734006734007,81.7
Rabby Nzingoula,Montpellier,Midfielder,0.05319148936170213,103,0.5851063829787234,1689,49.3859649122807,13.696808510638292,10.4
M'Bala Nzola,Lens,Attacker,0.4320987654320988,166,0.1851851851851852,1460,42.69005847953216,72.68518518518519,33.6
Christian Nørgaard,Brentford,Midfielder,0.28753993610223644,210,0.25559105431309903,2819,82.42690058479532,62.30031948881789,35.2
Jake O'Brien,Everton,Defender,0.11428571428571428,82,0.2857142857142857,1571,45.93567251461989,57.857142857142854,42.4
Matt O'Riley,Brighton,Midfielder,0.3846153846153846,112,0.09615384615384615,938,27.426900584795323,85.8173076923077,39.2
Dara O'Shea,Ipswich Town,Defender,0.05763688760806916,91,0.17291066282420747,3122,91.28654970760233,74.4956772334294,70.3
Adam Obert,Cagliari,Defender,0.16666666666666666,81,0.3333333333333333,1077,31.49122807017544,50.83333333333333,33.1
Jan Oblak,Atlético Madrid,Goalkeeper,0.0,0,0.0,3240,94.73684210526315,100.0,96.3
Jens Odgaard,Bologna,Attacker,0.3225806451612903,184,0.04608294930875576,1952,57.07602339181287,93.20276497695852,32.8
Tim Oermann,Bochum,Defender,0.08130081300813008,92,0.0,2213,64.70760233918129,100.0,64.7
Caleb Okoli,Leicester City,Defender,0.08,37,0.32,1125,32.89473684210527,52.800000000000004,33.2
Maduka Okoye,Udinese,Goalkeeper,0.0,1,0.04,2250,65.78947368421053,94.1,74.3
Joseph Okumu,Reims,Defender,0.05319148936170213,135,0.26595744680851063,1695,49.56140350877193,60.77127659574468,46.4
Michael Olise,Bayern Munich,Attacker,1.0424710424710426,684,0.11583011583011583,2334,68.24561403508773,82.91505791505791,76.2
Brian Oliván,Espanyol,Defender,0.08849557522123894,118,0.17699115044247787,1017,29.736842105263158,73.8938053097345,40.0
Lucas Oliveira Rosa,Valladolid,Defender,0.047619047619047616,155,0.2857142857142857,1890,55.26315789473685,57.857142857142854,48.9
Mathías Olivera,Napoli,Defender,0.07604562737642585,234,0.1520912547528517,2370,69.2982456140351,77.56653992395437,63.9
Dani Olmo,Barcelona,Attacker,0.9629629629629629,211,0.07407407407407407,1212,35.43859649122807,89.07407407407408,58.8
Becir Omeragic,Montpellier,Defender,0.0,75,0.05,1799,52.60233918128655,92.625,56.0
Jonas Omlin,Gladbach,Goalkeeper,0.0,0,0.0,978,28.596491228070175,100.0,50.0
Ado Onaiwu,Auxerre,Attacker,0.4716981132075472,124,0.09433962264150944,957,27.982456140350877,86.08490566037736,35.8
Amadou Onana,Aston Villa,Midfielder,0.16666666666666666,120,0.2222222222222222,1617,47.280701754385966,67.22222222222223,29.6
André Onana,Manchester Utd,Goalkeeper,0.0,1,0.0,3060,89.47368421052632,100.0,92.6
Paul Onuachu,Southampton,Attacker,0.4273504273504274,60,0.3418803418803419,1050,30.701754385964914,49.572649572649574,26.5
Frank Onyeka,Augsburg,Midfielder,0.03484320557491289,223,0.2787456445993031,2586,75.6140350877193,58.88501742160279,29.7
Loïs Openda,RB Leipzig,Attacker,0.5128205128205128,334,0.18315018315018314,2453,71.72514619883042,72.985347985348,42.2
Christopher Operi,Le Havre,Attacker,0.15384615384615385,145,0.15384615384615385,1169,34.1812865497076,77.30769230769229,22.4
Willi Orban,RB Leipzig,Defender,0.20242914979757085,129,0.16194331983805668,2222,64.97076023391813,76.11336032388664,58.6
Ivan Ordets,Bochum,Defender,0.0,54,0.2898550724637681,1861,54.41520467836257,57.2463768115942,45.8
Gaetano Oristanio,Venezia,Attacker,0.23346303501945526,267,0.11673151750972763,2315,67.69005847953217,82.78210116731518,30.3
Aimar Oroz,Osasuna,Midfielder,0.2727272727272727,379,0.24242424242424243,2966,86.7251461988304,64.24242424242424,44.0
Riccardo Orsolini,Bologna,Attacker,0.9090909090909092,316,0.09569377990430622,1878,54.91228070175439,85.88516746411483,59.5
Stefan Ortega,Manchester City,Goalkeeper,0.0,0,0.0819672131147541,1100,32.16374269005848,87.90983606557377,48.9
Gabriel Osho,Auxerre,Defender,0.05434782608695653,57,0.05434782608695653,1654,48.36257309941521,91.9836956521739,53.2
Patrick Osterhage,Freiburg,Midfielder,0.03968253968253968,149,0.2380952380952381,2267,66.28654970760233,64.88095238095238,27.8
Dango Ouattara,Bournemouth,Attacker,0.49327354260089684,313,0.13452914798206278,2005,58.62573099415205,80.15695067264575,41.8
Elisha Owusu,Auxerre,Midfielder,0.15384615384615385,119,0.2692307692307692,2344,68.53801169590643,60.28846153846155,27.2
Mikel Oyarzabal,Real Sociedad,Attacker,0.48,192,0.16,2250,65.78947368421053,76.4,36.9
Willian Pacho,Paris S-G,Defender,0.04219409282700422,57,0.08438818565400844,2132,62.3391812865497,87.55274261603375,58.9
Exequiel Palacios,Leverkusen,Midfielder,0.546875,152,0.15625,1155,33.771929824561404,76.953125,41.8
Isaac Palazón Camacho,Rayo Vallecano,Attacker,0.3333333333333333,270,0.20833333333333334,2162,63.21637426900585,69.27083333333333,32.4
Nicolas Pallois,Nantes,Defender,0.08928571428571429,63,0.4017857142857143,2017,58.9766081871345,40.73660714285714,43.3
Alex Palmer,Ipswich Town,Goalkeeper,0.0,1,0.15384615384615385,1170,34.21052631578947,77.30769230769229,47.1
Cole Palmer,Chelsea,Attacker,0.647887323943662,521,0.19718309859154928,3191,93.30409356725147,70.91549295774648,53.3
Emerson Palmieri,West Ham,Defender,0.1276595744680851,196,0.2127659574468085,2113,61.78362573099415,68.61702127659575,56.5
Lucas Paquetá,West Ham,Attacker,0.15151515151515152,266,0.3787878787878788,2380,69.5906432748538,44.128787878787875,21.2
Aitor Paredes,Athletic Club,Defender,0.14925373134328357,52,0.1990049751243781,1812,52.98245614035088,70.64676616915423,49.0
Leandro Paredes,Roma,Midfielder,0.26143790849673204,137,0.26143790849673204,1373,40.14619883040936,61.43790849673203,30.7
Daniel Parejo,Villarreal,Midfielder,0.23715415019762845,221,0.31620553359683795,2273,66.46198830409357,53.359683794466406,32.0
Fabiano Parisi,Fiorentina,Midfielder,0.16,100,0.24,1124,32.865497076023395,64.60000000000001,27.7
Thomas Partey,Arsenal,Midfielder,0.19292604501607716,269,0.12861736334405144,2797,81.78362573099415,81.02893890675242,41.9
Mario Pašalić,Atalanta,Midfielder,0.31963470319634707,261,0.04566210045662101,1967,57.51461988304094,93.2648401826484,47.7
Felix Passlack,Bochum,Midfielder,0.2702702702702703,226,0.15444015444015444,2334,68.24561403508773,77.22007722007721,40.1
Benjamin Pavard,Inter,Defender,0.056818181818181816,131,0.22727272727272727,1584,46.31578947368421,66.47727272727273,46.4
Aleksandar Pavlovic,Bayern Munich,Midfielder,0.06211180124223602,176,0.12422360248447203,1451,42.42690058479533,81.67701863354037,34.7
Strahinja Pavlović,Milan,Defender,0.14492753623188406,144,0.14492753623188406,1864,54.50292397660819,78.6231884057971,54.5
Martín Payero,Udinese,Midfielder,0.13071895424836602,128,0.32679738562091504,1381,40.380116959064324,51.79738562091502,24.7
Nicolás Paz,Como,Attacker,0.4682274247491639,411,0.20066889632107024,2687,78.5672514619883,70.40133779264214,42.5
Marcus Pedersen,Torino,Defender,0.0,140,0.19867549668874174,1362,39.824561403508774,70.69536423841059,44.7
Pedri,Barcelona,Midfielder,0.28125,588,0.09375,2879,84.18128654970761,86.171875,61.4
Pedro,Lazio,Attacker,0.9016393442622951,213,0.1639344262295082,1102,32.22222222222222,75.81967213114753,54.4
Adrià Pedrosa,Sevilla,Defender,0.0784313725490196,216,0.27450980392156865,2298,67.19298245614034,59.50980392156862,56.9
Jordan Pefok,Union Berlin,Attacker,0.09900990099009901,55,0.19801980198019803,908,26.54970760233918,70.79207920792079,16.4
Lorenzo Pellegrini,Roma,Midfielder,0.16574585635359115,170,0.22099447513812154,1626,47.54385964912281,67.40331491712708,32.2
Luca Pellegrini,Lazio,Defender,0.3361344537815126,154,0.42016806722689076,1067,31.198830409356727,38.02521008403361,30.9
Timothee Pembele,Le Havre,Defender,0.08064516129032258,114,0.24193548387096772,1113,32.54385964912281,64.31451612903226,38.5
Iñaki Peña,Barcelona,Goalkeeper,0.0,3,0.06451612903225806,1396,40.8187134502924,90.48387096774194,55.7
Nicolas Pépé,Villarreal,Attacker,0.5389221556886228,295,0.17964071856287425,1500,43.859649122807014,73.50299401197604,42.1
Peque,Sevilla,Attacker,0.15873015873015872,93,0.07936507936507936,1134,33.1578947368421,88.29365079365078,22.6
Andreas Pereira,Fulham,Midfielder,0.26785714285714285,214,0.3125,2013,58.85964912280702,53.90625,32.5
Mathias Pereira Lage,Brest,Attacker,0.5142857142857142,173,0.22857142857142856,1571,45.93567251461989,66.28571428571428,36.1
Pedro Pereira,Monza,Defender,0.13513513513513511,225,0.33783783783783783,2665,77.92397660818715,50.168918918918926,59.7
Ayoze Pérez,Villarreal,Attacker,0.9589041095890412,256,0.18264840182648404,1970,57.60233918128655,73.0593607305936,57.7
Carles Pérez,Getafe,Attacker,0.18867924528301885,128,0.12578616352201258,1431,41.8421052631579,81.44654088050314,23.9
Kike Pérez,Venezia,Midfielder,0.08064516129032258,109,0.3225806451612903,1114,32.57309941520467,52.41935483870967,22.9
Kike Pérez,Valladolid,Midfielder,0.15151515151515152,114,0.4545454545454546,1191,34.82456140350877,32.954545454545446,18.7
Luis Pérez,Valladolid,Defender,0.0,247,0.07042253521126761,2558,74.79532163742691,89.61267605633803,70.6
Romain Perraud,Betis,Defender,0.1801801801801802,219,0.3603603603603604,2002,58.538011695906434,46.84684684684684,48.9
Lucas Perri,Lyon,Goalkeeper,0.0,0,0.030303030303030304,2970,86.8421052631579,95.53030303030303,89.4
Gaëtan Perrin,Auxerre,Attacker,0.7023411371237459,350,0.06688963210702341,2691,78.6842105263158,90.13377926421404,52.9
Máximo Perrone,Como,Midfielder,0.14563106796116504,133,0.2912621359223301,1857,54.29824561403509,57.038834951456316,26.8
Léo Pétrot,Saint-Étienne,Defender,0.10238907849829351,221,0.13651877133105803,2634,77.01754385964912,79.86348122866895,68.1
Đorđe Petrović,Strasbourg,Goalkeeper,0.0,2,0.06451612903225806,2790,81.57894736842105,90.48387096774194,84.3
Giuseppe Pezzella,Empoli,Attacker,0.09375,300,0.21875,2878,84.15204678362574,67.73437499999999,23.5
Kalvin Phillips,Ipswich Town,Midfielder,0.0,59,0.43795620437956206,1237,36.16959064327485,35.4014598540146,13.6
Roberto Piccoli,Cagliari,Attacker,0.31700288184438036,232,0.17291066282420747,3127,91.4327485380117,74.4956772334294,31.3
Jordan Pickford,Everton,Goalkeeper,0.02631578947368421,0,0.18421052631578946,3420,100.0,72.82894736842105,91.8
Amos Pieper,Werder Bremen,Defender,0.0,76,0.18072289156626503,1498,43.801169590643276,73.3433734939759,45.8
Marvin Pieringer,Heidenheim,Attacker,0.4489795918367347,197,0.2857142857142857,2206,64.50292397660819,57.857142857142854,33.0
Santiago Pierotti,Lecce,Attacker,0.27906976744186046,166,0.27906976744186046,1937,56.6374269005848,58.83720930232559,25.3
Balthazar Pierret,Lecce,Midfielder,0.0,108,0.10471204188481674,1723,50.380116959064324,84.55497382198953,30.9
Andrea Pinamonti,Genoa,Attacker,0.3470031545741325,198,0.12618296529968454,2850,83.33333333333334,81.38801261829653,32.5
Ethan Pinnock,Brentford,Defender,0.09389671361502347,53,0.09389671361502347,1913,55.93567251461988,86.15023474178403,55.2
Yeremi Pino,Villarreal,Attacker,0.5116279069767442,321,0.5116279069767442,1934,56.54970760233918,24.534883720930225,34.5
Niccolò Pisilli,Roma,Midfielder,0.22058823529411764,129,0.5147058823529412,1227,35.877192982456144,24.080882352941167,18.2
Alassane Pléa,Gladbach,Attacker,0.7109004739336492,308,0.14218009478672985,1902,55.614035087719294,79.02843601895735,50.3
Tommaso Pobega,Bologna,Midfielder,0.3053435114503817,77,0.4580152671755725,1178,34.44444444444444,32.44274809160306,19.8
Joel Pohjanpalo,Venezia,Attacker,0.33707865168539325,110,0.056179775280898875,1603,46.87134502923976,91.71348314606742,30.8
Matteo Politano,Napoli,Attacker,0.22435897435897437,542,0.09615384615384616,2804,81.98830409356725,85.8173076923077,39.1
Marin Pongračić,Fiorentina,Defender,0.0,46,0.19736842105263158,1367,39.97076023391813,70.88815789473684,42.4
Nick Pope,Newcastle Utd,Goalkeeper,0.0,1,0.07142857142857142,2520,73.68421052631578,89.46428571428572,78.4
Finn Porath,Holstein Kiel,Midfielder,0.22831050228310504,169,0.13698630136986303,1970,57.60233918128655,79.7945205479452,37.1
Pedro Porro,Tottenham,Defender,0.27586206896551724,328,0.1724137931034483,2610,76.31578947368422,74.56896551724137,68.9
Beñat Prados,Athletic Club,Midfielder,0.05235602094240837,130,0.36649214659685864,1715,50.14619883040936,45.94240837696335,21.5
